Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
30482,11260,2021-05-13,39,Good,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30483,11260,2021-05-14,32,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30484,11260,2021-05-15,16,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30485,11260,2021-05-16,20,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30486,11260,2021-05-17,23,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30487,11260,2021-05-18,22,Good,PM10,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30488,11260,2021-05-19,53,Moderate,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30489,11260,2021-05-20,69,Moderate,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30490,11260,2021-05-21,12,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30491,11260,2021-05-22,17,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30492,11260,2021-05-23,17,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30493,11260,2021-05-24,27,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30494,11260,2021-05-25,40,Good,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30495,11260,2021-05-26,28,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30496,11260,2021-05-27,30,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30497,11260,2021-05-28,15,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30498,11260,2021-05-29,9,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30499,11260,2021-05-30,14,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30500,11260,2021-05-31,14,Good,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30501,11260,2021-06-01,61,Moderate,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30502,11260,2021-06-02,17,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30503,11260,2021-06-03,9,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30504,11260,2021-06-04,15,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30505,11260,2021-06-05,35,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30506,11260,2021-06-06,16,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30507,11260,2021-06-07,24,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30508,11260,2021-06-08,15,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30509,11260,2021-06-09,11,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
