Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
148375,39300,2021-03-22,55,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148376,39300,2021-03-23,45,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148377,39300,2021-03-24,43,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148378,39300,2021-03-25,37,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148379,39300,2021-03-26,38,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148380,39300,2021-03-27,45,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148381,39300,2021-03-28,35,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148382,39300,2021-03-29,42,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148383,39300,2021-03-30,47,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148384,39300,2021-03-31,46,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148385,39300,2021-04-01,40,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148386,39300,2021-04-02,34,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148387,39300,2021-04-03,44,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148388,39300,2021-04-04,47,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148389,39300,2021-04-05,48,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148390,39300,2021-04-06,41,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148391,39300,2021-04-07,38,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148392,39300,2021-04-08,42,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148393,39300,2021-04-09,39,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148394,39300,2021-04-10,43,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148395,39300,2021-04-11,34,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148396,39300,2021-04-12,36,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148397,39300,2021-04-13,43,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148398,39300,2021-04-14,43,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148399,39300,2021-04-15,38,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148400,39300,2021-04-16,38,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148401,39300,2021-04-17,32,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148402,39300,2021-04-18,40,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148403,39300,2021-04-19,43,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148404,39300,2021-04-20,67,Moderate,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148405,39300,2021-04-21,45,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
